id_original,name,id
25630,Sidetrack Films,7426
28036,,
51395,Paramount Pictures,4
1789,Metro-Goldwyn-Mayer (MGM),8411
1789,Avon Productions (II),13999
74076,,
235199,,
34851,Twentieth Century Fox Film Corporation,306
34851,Davis Entertainment,1302
34851,Dune Entertainment III,6332
34851,Troublemaker Studios,10807
8471,Ingenious Film Partners,289
8471,Soficinéma,312
8471,Celluloid Dreams,860
8471,Le Bureau,2137
8471,Cofinova 3,2317
8471,Dreamachine,2506
8471,Film4,9349
8471,The Bureau,10441
8471,Natixis Coficiné,54647
8471,PJB Picture Company,54651
45622,New Real Films,2649
45622,2077883 Ontario,51531
43514,Warner Bros.,6194
87267,John Frankenheimer Productions Inc.,3811
87267,Edward Lewis Productions,35067
37659,Wolf Films,25545
37659,Strange Pictures,60828
166677,Discovery Channel,6790
23097,Twentieth Century Fox Film Corporation,306
44711,Metro-Goldwyn-Mayer (MGM),8411
20352,Universal Pictures,33
20352,Illumination Entertainment,6704
150778,Paramount Pictures,4
58781,Fact Not Fiction Films,24416
142052,,
32921,Warner Bros.,6194
24048,Wide Eye Films,5107
43853,Metro-Goldwyn-Mayer (MGM),8411
43849,Metro-Goldwyn-Mayer (MGM),8411
27205,Legendary Pictures,923
27205,Warner Bros.,6194
27205,Syncopy,9996
38365,Columbia Pictures,5
38365,Happy Madison Productions,2608
38365,Relativity Media,7295
64861,,
27022,Walt Disney Pictures,2
27022,Jerry Bruckheimer Films,130
27022,Saturn Films,831
27022,Broken Road Productions,8000
27022,Junction Entertainment,19097
27843,,
80198,Albemarle Films,61298
80198,Evil Number 30 Productions,61299
80198,Wildcat Hollow,61300
16304,Creepy Film Productions,5242
37834,Tree Line Films,84
37834,Twentieth Century Fox Film Corporation,306
37834,Dune Entertainment,444
37834,Regency Enterprises,508
37834,Pink Machine,21845
32395,Irish Dreamtime,597
32395,Silverwood Films,2293
32395,Tax Credit Finance,3782
32395,Oceana Media Finance,4634
32395,Barbarian Films,6563
26682,Spelling Films International,18881
41252,Shree Venkatesh Films,12877
25914,Metro-Goldwyn-Mayer,45725
4556,MEDIA Programme of the European Union,851
4556,Kasander Film Company,1049
4556,UK Film Council,2452
4556,Polish Film Institute,6555
4556,Wales Creative IP Fund,11841
4556,Odeon Films,22209
4556,Netherland Filmfund,22628
4556,ContentFilm International,25487
4556,Aria Films,28222
4556,No Equal Entertainment,32187
4556,Rotterdams Fonds voor de Film en Audiovisuele Media,58955
4556,Gremi Film Production,61418
4556,Yeti Films,63445
18680,Twentieth Century Fox Film Corporation,306
18680,Castle Hill Productions,6429
18680,Rebecca Productions,36112
18680,Zupnik-Curtis Enterprises,36113
72356,Canal+,5358
72356,Alicéléo,8799
72356,Cofimage 11,30514
72356,RIDICULOUS Pictures,30515
41522,Muse Entertainment Enterprises,6438
41522,Syfy,6677
41522,RHI Entertainment,20358
38575,Columbia Pictures,5
38575,Jerry Weintraub Productions,2596
38575,China Film Group,5635
38575,Overbrook Entertainment,12485
39037,Belladonna Productions,2341
39037,Whitest Pouring Films,26127
15714,Australian Film Finance Corporation (AFFC),8724
15714,Bluewater Pictures,78322
15714,Lumina Films,78323
22556,area japan,6536
49500,Skreba Films,3525
49500,David Hannay Productions,6135
49500,Film Four International,9210
49500,National Film Finance Corporation (NFFC),11493
49500,Curzon Film Distributors,11494
54857,,
110903,,
110899,Art Theatre Guild,9181
110899,Little More Co.,14145
39781,Mandalay Vision,6667
39781,10th Hole Productions,6691
39781,Focus Features,10146
39781,Gilbert Films,10161
39781,Saint Aire Production,23910
39781,Artist International,23911
39781,Antidote Films (I),23912
39781,Artist International Management,23913
26350,REF Productions,4495
100661,Lynn-Romero Productions,9345
100661,Premiere Productions,9346
85674,,
73861,Contra Film,9999
61222,,
40850,Generator Entertainment,5820
40662,DC Comics,429
40662,Warner Bros. Animation,2785
59484,Les Films du Losange,223
59484,La Cecilia,28700
59484,Lyric International,54613
54198,,
91470,Warner Bros.,6194
47508,Chadwick Pictures Corporation,48490
27576,Columbia Pictures,5
27576,Di Bonaventura Pictures,435
27576,Relativity Media,7295
27576,Wintergreen Productions,11845
86431,MAFILM Stúdió 1,2501
30565,,
42918,Field Guide Media,6319
1920,United Artists,60
1920,Robert Goldstein Productions,5266
53209,Cosmopolitan Productions,1442
53209,Metro-Goldwyn-Mayer (MGM),8411
24487,40 Acres & A Mule Filmworks,4319
24487,Apple Core Holdings,4320
24487,Shubert Organization,4321
39768,Mosfilm,5120
162862,Metro-Goldwyn-Mayer,21
134427,Metro-Goldwyn-Mayer (MGM),8411
53232,Metro-Goldwyn-Mayer,21
37816,Epic Productions,1988
37816,E&E Films,44668
20996,Coming Home Studios,3888
18968,,
31011,Pan Européenne Production,796
31011,Virtual Films,2366
96525,Fox Film Corporation,5488
1863,Les Films Concordia,1714
1863,Mosfilm,5120
1863,Compagnia Cinematografica Champion,10000
26652,,
65212,Warner Bros.,6194
65212,Victor Saville Productions,16916
35262,Warner Bros.,6194
37098,,
26796,Aspiration Films,4586
41163,NW3 Films,69750
85023,,
38778,Paramount Pictures,4
38778,DreamWorks SKG,27
38778,Spyglass Entertainment,158
38778,Everyman Pictures,2242
38778,Reliance BIG Entertainment,6733
38778,Parkes/MacDonald Productions,11084
40428,,
104343,Art Theatre Guild,9181
104343,Sozosha,9182
104744,Art Theatre Guild,9181
104744,Sozosha,9182
35019,Universal Pictures,33
35019,Three Strange Angels,1973
35019,Studio Canal,5870
35019,Relativity Media,7295
35019,Working Title Films,10163
17631,Archimede,53334
5899,First Floor Features,938
5899,"Pierson, Heldring & Pierson N.V.",88920
5899,Pierson,93901
18166,,
124096,,
86266,Miracin Korea Film Company,6597
59881,Crown-Hausman,73471
17914,,
37766,,
48197,American International Pictures (AIP),9266
36274,,
26584,Motlys,2783
38022,M.K.D. Films Combine,28518
32497,Memfis Film,321
90908,Como Film,1542
45043,Shin Cine Communications,5966
31262,Black Forest Films,1394
31262,Cinema Soleil,5131
31262,Von Vietinghoff Filmproduktion,5132
31262,13 Productions,28190
31262,TT Filmműhely,55461
21564,Columbia Pictures Corporation,441
43605,Metro-Goldwyn-Mayer (MGM),8411
20007,Warner Bros.,6194
25335,,
41483,Joroni Film,31023
41483,KinoKamera,93660
41483,Here and There Productions,93661
31203,Fidélité Productions,147
31203,Wild Bunch,856
31203,M6 Films,1115
31203,SCOPE Invest,2250
31203,Scope Pictures,11199
31203,M6,11261
31203,Orange Cinéma Séries,11620
31203,Région Wallone,11920
31203,Mandarin Films,12096
31203,IMAV Editions,23303
54233,,
27297,Ace Deuce Entertainment,4658
39303,Anthem Pictures,23818
39303,It's An Us Thing Productions Inc.,23819
21900,,
37472,Mandarin Films Distribution Co.,4054
29168,,
108712,Truque Produtora de Cinema,59620
343283,Svenska Filminstitutet (SFI),7446
343283,Treklövern HB,7834
343283,Drakfilm Produktion,17544
63075,,
38843,Dune Entertainment,444
38843,DiNovi Pictures,813
39008,Finnkino Oy,2304
49609,Twentieth Century Fox Film Corporation,306
37950,Universal Pictures,33
37950,Marc Platt Productions,2527
37950,Relativity Media,7295
24122,"Film Department, The",5257
24122,A&F Productions,8936
24122,Dillywood,12073
24122,Neon Productions,17304
24122,Process Media,29060
27581,Columbia Pictures,5
27581,Gary Sanchez Productions,4740
24508,Pajemer Productions,4324
41135,Infinity Films,5859
41135,Anchor Bay Films,5860
37570,,
52713,Les Films Alain Sarde,635
52713,Vega Film,8138
52713,Périphéria,72272
5465,WDR,46
61430,Columbia Pictures Corporation,441
61430,The Beckworth Corporation,14030
45322,Universal Pictures,33
20591,Pragmatic Pictures Ltd.,5442
13221,Rubicon Film AS,2784
18848,,
42008,,
77334,,
94618,Twentieth Century Fox Film Corporation,306
102488,Meadway Productions,52688
86667,Amalgamated Productions,5077
76000,British Lion Film Corporation,660
76000,Romulus Films,3632
83360,Paramount Pictures,4
98328,Metro-Goldwyn-Mayer (MGM),8411
33195,Aramid Entertainment Fund,3272
33195,Irish Film Board,5267
33195,Tornasol Films,7680
33195,Asap films,14819
33195,Parallel Film Productions,16486
33195,Freeform Spain,23191
33195,Euroimages Fund of the Council of Europe,23192
46011,,
53190,,
28426,Universal Pictures,33
28426,Frank Lloyd Productions,10718
39414,Koch Media,10559
42039,,
19528,,
37700,Saga Film,859
27578,Millennium Films,10254
22538,Universal Pictures,33
22538,Marc Platt Productions,2527
97735,RKO Radio Pictures,6
45803,Warner Bros.,6194
112383,,
44629,Porchlight Films,6237
44770,,
46391,,
149114,Allied Artists Pictures,4928
30860,,
67367,Partizan,1784
67367,Partizan Films,11911
96108,,
30966,,
47477,Universal Home Entertainment,6384
40818,A&M Sound Pictures,4614
40818,Touchy Feely Films,5161
40818,All Mod Cons,63567
37951,UTV Motion Pictures,2320
43821,Twentieth Century Fox Film Corporation,306
55971,Arte,201
55971,Zero Film GmbH,2511
55971,Westdeutscher Rundfunk (WDR),7025
55971,Goskino,25606
55971,Lenfilm Studio,27593
55971,Fabrica,54378
10271,,
17821,Trimark,5935
23759,Pathé Pictures International,1178
23759,UK Film Council,2452
23759,Celador Films,3573
23759,Canal+,5358
23759,Warner Bros.,6194
23759,CinéCinéma,6301
26280,Mililifilms,4476
26280,Novem,25562
26280,Indie Dandy Productions,25563
39800,Werc Werk Works,53303
8900,Patagonik,2562
8900,Matanza Cine,2563
3476,Albina Productions S.a.r.l.,1416
3476,TIT Filmproduktion,1417
9503,Constantin Film,47
9503,Ikiru Films,2875
9503,Medusa Film,6246
9503,ARD Degeto Film,10947
9503,Universum Film (UFA),12372
9503,MSM Studios,17051
9503,Dune Films,19477
9503,UFA International Film & TV Production GmbH,72498
52270,Twentieth Century Fox Film Corporation,306
44737,Studio Canal,5870
8070,Les Films du Carrosse,53
8070,Les Productions Artistes Associés,64
46334,Le Studio Canal+,183
46334,Studio Images 2,6069
46334,Regner Grasten,6070
80364,Paramount Pictures,4
21001,,
171492,Blaze Film Enterprises,80067
79829,,
39142,,
21781,,
19874,Insight Film Studios,2865
19874,Tree Kings Productions,3684
19874,Nasser Entertainment Group,16554
19874,Station3,20573
44806,,
132883,Warner Bros.,6194
43549,Tax Credit Finance,3782
43549,Stage 6 Films,11341
43549,Inferno Entertainment,13648
43549,Cinedigm,20659
43549,Magnet Media Productions,22545
43549,Magnet Media Group,22546
43549,Adelstein-Parouse Productions,22548
43549,Mercator Pictures,22549
43549,Natural Selection,22550
43549,Westeast Films,22551
14138,Australian Film Commission,417
14138,ProdigyMovies,22897
14138,Territorial Film Developments (TFD),50954
38150,Matador Pictures,707
38150,Isle of Man Film,2268
38150,CrossDay Productions,2451
38150,CinemaNX,5705
38150,May 13 Films,21460
38150,Cinema Two,21461
47912,,
128298,Pathé,7981
128298,DeMille Pictures Corporation,28230
42565,Paramount Pictures,4
43593,The Weinstein Company,308
43593,Atmosphere Entertainment MM,2995
43593,Chako Film Company,7332
43593,Dimension Films,7405
43593,Intellectual Properties Worldwide,18524
43593,Aja / Levasseur Productions,22596
263579,,
1914,Egoli Tossell Film,44224
35552,TF1 Films Productions,356
35552,Apipoulaï,1076
35552,EuropaCorp,6896
44718,K5 International,6715
44718,Zanuck Independent,6716
44718,David Gundlach Productions,6717
67381,Idéale Audience,2606
67381,Centre National de la Cinématographie (CNC),18367
67381,"Zipporah Films, Inc.",62355
26035,Whitewater Films,3095
26035,Rafter H Entertainment,11201
25474,Media Asia Films,5552
25474,Milky Way Image Company,5632
16346,,
33774,Fábula,21546
102286,Twentieth Century Fox Film Corporation,306
53446,Paramount Pictures,4
108232,Paramount Pictures,4
44533,Twentieth Century Fox Film Corporation,306
15952,Fine & Mellow Productions,2761
39563,,
55520,National Filmi Oy,7510
41479,Echo Lake Productions,2147
41479,Premiere Picture,3870
65787,Twentieth Century Fox Film Corporation,306
51759,Paramount Pictures,4
41248,France 2 Cinéma,83
41248,Canal+,5358
41248,TPS Star,6586
41248,Union Générale Cinématographique (UGC),7248
41248,SBS Films,10609
41248,Sofica UGC 1,11435
41248,Soficinéma 5,12400
41248,Centre National de la Cinématographie (CNC),18367
29538,,
115109,Twentieth Century Fox Film Corporation,306
42850,,
31900,France 2 Cinéma,83
31900,Studio 37,2577
31900,One World Films,5725
31900,Universal Pictures International (UPI),5726
31900,Lilou Film,5727
37842,France 2 Cinéma,83
37842,BIM Distribuzione,225
37842,Centre National de la Cinématographie,310
37842,Eurimages,850
37842,Canal+,5358
37842,Studio Canal,5870
37842,TPS Star,6586
37842,Région Ile-de-France,11246
37842,F Comme Film,11778
37842,Cinémage 3,11944
29159,Hannibal Pictures,8692
29159,Media Films,10123
29159,Footprint Investment Fund,51382
29159,Giallo Production,87243
191550,TriStar Pictures,559
122671,Svensk Filmindustri (SF),6181
42991,Arwin Productions,1823
42991,Euterpe,4402
42991,Metro-Goldwyn-Mayer (MGM),8411
44140,Columbia Pictures Corporation,441
42194,Namco,5882
42194,Light Song Films,5883
31443,,
33494,,
91873,,
207937,Hallmark Entertainment,4056
20200,StudioCanal,694
20200,M6 Films,1115
20200,Les Productions du Trésor,2612
20200,TF1 Films Production,3823
37259,SemiRebellious Films,6000
37259,Twinkle Cash Company,6001
62981,TF1 Films Productions,356
62981,Téléma Productions,885
33682,Česká televize,5928
79043,Pierre Grise Productions,27124
79043,Cinemaundici,28699
28609,Toei Animation,5542
46164,Tokyo Broadcasting System,6051
38358,Strike Entertainment,655
38358,StudioCanal,694
38358,Arcade Pictures,11112
113458,Film Polski Film Agency,52
113458,"ZRF ""Kadr""",32782
42085,,
37581,RKO Radio Pictures,6
84701,U.S. Army Pictorial Services,39492
32196,RKO Radio Pictures,6
95597,New Yorker Films,5448
55562,Pro-ject Filmproduktion,1448
55562,Filmové Studio Barrandov,1931
55562,Ceskoslovenský Filmexport,2330
55562,Bioskop Film,5982
55562,Westdeutscher Rundfunk (WDR),7025
55562,Regina Ziegler Filmproduktion,12994
55562,Bärenfilm,74834
49943,Kinokompaniya CTB,886
27579,This Is That Productions,10059
27579,Focus Features,10146
27579,Twins Financing,20899
27579,Smokehouse Pictures,22695
27579,Greenlit Rights,72503
105347,Luiz Carlos Barreto Produções Cinematográficas,13932
105347,Regina Filmes,76566
105347,Condor Filmes,93188
77057,Kindai Eiga Kyokai,1516
77057,The Mingei Theatre Company,75862
98636,,
96451,40 Acres & A Mule Filmworks,4319
14158,Paramount Pictures Digital Entertainment,21834
47670,"Jim Henson Company, The",6254
55648,Projektions-AG Union (PAGU),12950
88034,Institut National de l'Audiovisuel (INA),8171
172535,Warwick Film Productions,1807
172535,Viceroy Films Ltd.,34758
109466,Filmwerks,7954
109466,Imperial Entertainment,21437
32638,Southern Star Productions,10858
32638,Wang Film Productions,10859
32638,Academy of Television Arts & Sciences,10860
37905,Le Pacte,5125
37905,Capture The Flag Films,5666
30846,,
41210,Mandate Pictures,771
41210,Bona Fide Productions,2570
41210,Echo Films,7382
107983,Film Polski,12838
107983,"Zespol Filmowy ""Perspektywa""",46568
9761,Blender Foundation,6908
57816,Mad Films-Mi,22466
57816,Mu Films,22467
40663,HBO Documentary Films,17980
91396,Le Studio Canal+,183
91396,Silver Pictures,1885
91396,Seven Arts Pictures,14159
91396,Carolco Pictures,14723
10165,Stanley Kubrick Productions,385
139433,Stick Figure Productions,4100
121471,,
103745,,
54182,Shaw Brothers,5798
39786,,
50641,,
55403,,
46697,Skinny Nervous Guy,17434
23631,Dune Entertainment,444
23631,Dune Entertainment III,6332
23631,Troublemaker Studios,10807
23631,Overnight Films,10808
41233,Summit Entertainment,491
41233,Touchstone Pictures,9195
17966,Warner Bros.,6194
206145,,
44255,,
39240,RBG Films,5763
50338,Gloria Films,6941
38073,New Line Cinema,12
38073,Offspring Entertainment,2378
76237,,
129467,Svensk Filmindustri (SF),6181
129467,Svenska Ord,78546
105737,Svensk Filmindustri (SF),6181
105737,Svenska Ord,78546
71839,United Artists,60
71839,Otto Preminger Films,3266
109881,Paramount Pictures,4
52337,Warner Bros.,6194
32194,Metro-Goldwyn-Mayer (MGM),8411
80806,Metro-Goldwyn-Mayer (MGM),8411
44222,,
13585,,
43790,Metro-Goldwyn-Mayer (MGM),8411
30630,Metro-Goldwyn-Mayer (MGM),8411
36814,Twentieth Century Fox Film Corporation,306
32552,Warner Bros.,6194
133792,Paramount Pictures,4
133792,AMBL Productions,14155
101422,Bing Crosby Productions,5409
132859,Republic Pictures,1432
113214,Republic Pictures,1432
33481,Villealfa Filmproduction Oy,2303
31549,Leonidas Films,5148
31549,Epic Pictures Group,7662
31549,Consolidated Pictures Group,42301
43642,Renegade Pictures,5843
148482,Villealfa Filmproduction Oy,2303
13209,Jafar Panahi Film Productions,2835
55063,Late Night and Weekends,43916
22681,Animus Films,4135
22681,Paper Street Films,7372
39519,Theodora Productions,4389
119764,Columbia Pictures Corporation,441
40985,Enterprise Productions,3333
40264,Regency Enterprises,508
40264,Road Rebel,2648
148175,Walt Disney Television,670
28938,Wiedemann & Berg Filmproduktion,336
268021,,
4204,New Line Cinema,12
35791,Impact Pictures,248
35791,Davis-Films,342
35791,Constantin Film Produktion,5755
42430,,
35716,Epidemic Pictures,2924
35716,Warner Premiere,4811
35716,Genera8Xion Entertainment,25203
37645,TF1 Films Production,3823
37645,EuropaCorp,6896
69119,First National Pictures,3245
69119,Warner Bros.,6194
24955,SVT Drama,157
24955,Film i Väst,6417
24955,Göta Film,19000
32151,Bluetree Pictures,6067
55066,Trimark Pictures,4063
104310,Dong-a Exports Co. Ltd.,26212
124315,Taehung Pictures,18899
66701,First National Pictures,3245
66701,Warner Bros.,6194
43804,Twentieth Century Fox Film Corporation,306
15915,Haut et Court,726
15915,TPS Cinéma,884
15915,Telefilm Canada,7320
15915,Centre National de la Cinématographie (CNC),18367
15915,In Extremis Images,25817
15915,Ministère de la Culture et de la Communication,25818
8886,Rectangle Productions,2700
8886,Neue Road Movies,4503
8886,P.O.R. Sicilia,4504
8886,Reverse Angle Production,4505
46026,Hal Roach Studios,2159
227196,,
148636,Turner Pictures,1765
