title,runtime,release_year
Last Weekend,94.0,2014.0
May in the Summer,100.0,2013.0
"Nono, the Zigzag Kid",90.0,2012.0
Tip Top,106.0,2013.0
October Gale,91.0,2014.0
Musicwood,80.0,2012.0
Liar's Dice,104.0,2014.0
How Do You Write a Joe Schermann Song,104.0,2012.0
Calloused Hands,100.0,2013.0
BFFs,90.0,2014.0
Winter in the Blood,98.0,2013.0
The Theory of Everything,123.0,2014.0
Amira & Sam,90.0,2014.0
Love Sick Love,83.0,2012.0
Double Tide,99.0,2009.0
"Moscow, Belgium",102.0,2008.0
Brigham Young,114.0,1940.0
Johnny Apollo,94.0,1940.0
It All Came True,97.0,1940.0
Doctor Who: The Time of the Doctor,60.0,2013.0
Dolphin Tale 2,107.0,2014.0
Lucky Partners,99.0,1940.0
Ahí está el detalle,112.0,1940.0
Demoted,94.0,2011.0
Deranged,78.0,2012.0
When the Game Stands Tall,115.0,2014.0
Aashiqui 2,132.0,2013.0
ABCs of Death 2,125.0,2014.0
Neurons to Nirvana,69.0,2013.0
Fillmore,105.0,1972.0
The Flyboys,118.0,2008.0
The Last Word,90.0,2008.0
Dream Boy,88.0,2008.0
TBS,90.0,2008.0
Take the Trash,80.0,2008.0
Les invincibles,0.0,2013.0
Miserere,106.0,2013.0
Queens of the Ring,97.0,2013.0
The New Girlfriend,105.0,2014.0
"Sex, Love & Therapy",0.0,2014.0
Red Mist,98.0,2008.0
"Bangkok, We Have A Problem!",93.0,2014.0
Real Time,80.0,2008.0
Ragnarok,120.0,2013.0
Secrets Of State,100.0,2008.0
Farm House,92.0,2008.0
A Matador's Mistress,92.0,2008.0
A Kind of America 2,110.0,2008.0
Parasomnia,103.0,2008.0
Fast Track: No Limits,96.0,2008.0
20th Century Boys - Chapter 1: Beginning of the End,142.0,2008.0
Stiletto,99.0,2008.0
If You Are the One,130.0,2008.0
Virunga,90.0,2014.0
Sick Girl,83.0,2007.0
The Madagascar Penguins in a Christmas Caper,11.0,2005.0
The Seven-Ups,103.0,1973.0
V/H/S: Viral,81.0,2014.0
Running from Crazy,105.0,2013.0
April Story,67.0,1998.0
Happiness,80.0,2014.0
Victor and the Secret of Crocodile Mansion,83.0,2012.0
The Boy Who Cried Werewolf,97.0,2010.0
Nothing But the Night,90.0,1973.0
Destroyer,99.0,1943.0
Mr Hockey The Gordie Howe Story,88.0,2013.0
Gone Nutty,5.0,2002.0
The Heart Machine,85.0,2014.0
Starry Eyes,98.0,2014.0
End of the Road,110.0,1970.0
When Marnie Was There,103.0,2014.0
Lupin the 3rd,133.0,2014.0
The Monkey King,119.0,2014.0
Song of the Sea,93.0,2014.0
Rakuen Tsuihou - Expelled from Paradise,104.0,2014.0
Kiki's Delivery Service,108.0,2014.0
Exit,90.0,2011.0
Tied,80.0,2013.0
The Magic Crystal,80.0,2011.0
Beyond the Lights,116.0,2014.0
Misunderstood,91.0,1984.0
Treasure of the Four Crowns,97.0,1983.0
The Last Shark,88.0,1981.0
Paulette,87.0,2013.0
In the Heart of the Sea,122.0,2015.0
Don't Take God's Children for Wild Geese,85.0,1968.0
Les Tuche,95.0,2011.0
Comme les 5 doigts de la main,117.0,2010.0
Iceman,103.0,2014.0
Stockholm Stories,97.0,2013.0
Pressed,105.0,2011.0
The Care Bears Adventure in Wonderland,75.0,1987.0
Merry-Go-Round,110.0,1923.0
Fatty and Mabel Adrift,34.0,1916.0
A Connecticut Yankee in King Arthur's Court,96.0,1989.0
A Promise,94.0,2013.0
Alien Nation: Dark Horizon,90.0,1994.0
Alien Nation: Body and Soul,87.0,1995.0
Alien Nation: The Enemy Within,91.0,1996.0
Alien Nation: Millennium,90.0,1996.0
The Pig,105.0,2013.0
Crackers,98.0,1984.0
The Wall,174.0,1975.0
City Slacker,90.0,2012.0
Hello Ladies: The Movie,85.0,2014.0
Dzhamilya,83.0,1969.0
Codebreaker,62.0,2011.0
Listen Up Philip,108.0,2014.0
Hot Stuff,91.0,1979.0
Squeeze Play,96.0,1979.0
Love You You,91.0,2011.0
Ain't in It for My Health: A Film About Levon Helm,83.0,2010.0
Seducing Mr. Perfect,107.0,2006.0
Jurassic World,124.0,2015.0
Watermark,92.0,2013.0
Citizenfour,114.0,2014.0
Dans la peau d'une grande,0.0,2011.0
David et Madame Hansen,89.0,2012.0
Pop Redemption,0.0,2013.0
Home Sweet Home,100.0,2008.0
LOL (Laughing Out Loud),103.0,2008.0
Asterix: The Mansions of the Gods,85.0,2014.0
She Monkeys,84.0,2011.0
The Taking of Deborah Logan,90.0,2014.0
Admissions,84.0,2004.0
House Hunting,102.0,2013.0
Alive Inside,74.0,2014.0
Last I Heard,98.0,2013.0
God Forgives... I Don't!,109.0,1967.0
Santa Who?,92.0,2000.0
Hit by Lightning,89.0,2014.0
The Incite Mill,107.0,2010.0
Pumzi,21.0,2009.0
1½ Knights - In Search of the Ravishing Princess Herzelinde,116.0,2008.0
Christmas Cottage,96.0,2008.0
A Five Star Life,85.0,2013.0
The Boy in the Mirror,78.0,2014.0
My Dear Desperado,100.0,2010.0
The 39 Steps,90.0,2008.0
Horrible Bosses 2,108.0,2014.0
Poto and Cabengo,77.0,1980.0
Detention of the Dead,87.0,2012.0
Devil's Doorway,84.0,1950.0
Diary of a Madman,96.0,1963.0
Disciples of the 36th Chamber,89.0,1985.0
Disengagement,115.0,2007.0
The Beaver Trilogy,83.0,2000.0
Divorce,71.0,1945.0
Doctor at Large,104.0,1957.0
Doctor in Distress,102.0,1963.0
Doctor in the House,92.0,1954.0
Don Juan,112.0,1926.0
Don Juan,104.0,1998.0
Don't Answer the Phone!,94.0,1980.0
Don't Give Up the Ship,89.0,1959.0
Don't Go Near the Water,107.0,1957.0
Donner Pass,90.0,2012.0
Double Trouble,86.0,1992.0
Down the Shore,93.0,2011.0
Down to the Sea in Ships,120.0,1949.0
Dr. Dolittle: Million Dollar Mutts,90.0,2009.0
Dr. Dolittle: Tail to the Chief,85.0,2008.0
Dr. Gillespie's New Assistant,87.0,1942.0
Dr. Jekyll and Mr. Hyde,89.0,2008.0
Dr. Socrates,70.0,1935.0
DragonHeart: A New Beginning,84.0,2000.0
Drive a Crooked Road,83.0,1954.0
Drive Thru,83.0,2007.0
Drop Dead Sexy,83.0,2005.0
Drunken Master III,91.0,1994.0
Easy Living,77.0,1949.0
Easy to Love,96.0,1953.0
Air Crew,144.0,1979.0
El Condor,102.0,1970.0
El Gringo,98.0,2012.0
Elisa,115.0,1995.0
Elliot Loves,92.0,2012.0
Elvis and Anabelle,106.0,2007.0
Elvis Has Left the Building,90.0,2004.0
Elvis Meets Nixon,95.0,1997.0
Enchantment,100.0,1948.0
Endangered Species,94.0,2003.0
Endure,91.0,2010.0
Executioners from Shaolin,98.0,1977.0
The Orkly Kid,35.0,1985.0
Home Before Dark,136.0,1958.0
Let No Man Write My Epitaph,105.0,1960.0
Lost Christmas,88.0,2011.0
Michael Shayne: Private Detective,77.0,1940.0
Murder on the Orient Express,100.0,2001.0
My Friend Irma Goes West,91.0,1950.0
Enemies Closer,85.0,2013.0
Enter Arsene Lupin,72.0,1944.0
Barely Legal,89.0,2011.0
Nutcracker: The Motion Picture,89.0,1986.0
The Forgotten Faces,18.0,1961.0
Russell Brand: Messiah Complex,99.0,2013.0
Moving Violations,90.0,1985.0
So Much Water,102.0,2013.0
The Dark Horse,75.0,1932.0
The Eagle and the Hawk,68.0,1933.0
The Fake,101.0,2013.0
The Fearmakers,85.0,1958.0
The Happy Road,100.0,1957.0
The Real Glory,96.0,1939.0
This Is the Night,80.0,1932.0
Yellow Rock,89.0,2011.0
Lucia,136.0,2013.0
Dancing Outlaw II: Jesco Goes to Hollywood,30.0,1999.0
Oppressed Majority,11.0,2010.0
"T,O,U,C,H,I,N,G",12.0,1969.0
Little Hamlet,8.0,1960.0
La Belle verte,99.0,1996.0
Penguins of Madagascar,92.0,2014.0
Bill Bailey: Qualmpeddler,0.0,2013.0
Ivul,100.0,2010.0
Hotline,0.0,2014.0
Fugly!,86.0,2014.0
Black or White,121.0,2014.0
Ragamuffin,137.0,2014.0
Oko Wykol,2.0,1960.0
'71,99.0,2014.0
Bastards,83.0,2014.0
The Water Diviner,112.0,2014.0
Enlighten Up!,82.0,2008.0
Just a Sigh,104.0,2013.0
The Rabbi's Cat,100.0,2011.0
Altman,95.0,2014.0
Still Alice,99.0,2014.0
Je préfère qu'on reste amis,100.0,2005.0
Grumpy Cat's Worst Christmas Ever,90.0,2014.0
Paddington,95.0,2014.0
Drei Stunden,,2013.0
Redemption: For Robbing the Dead,105.0,2011.0
Jessabelle,90.0,2014.0
Maze Runner: The Scorch Trials,132.0,2015.0
Kink,80.0,2013.0
Beautiful Girl,90.0,2014.0
Showrunners: The Art of Running a TV Show,76.0,2014.0
Dirigible,100.0,1931.0
Sir Arne's Treasure,106.0,1919.0
My Brother Tom,111.0,2001.0
The Kiss,1.0,1900.0
Quest,12.0,1996.0
Scooby-Doo! Frankencreepy,74.0,2014.0
The Ghost and the Whale,105.0,2016.0
Pendulum,102.0,1969.0
Burt's Buzz,88.0,2014.0
Ice Age: A Mammoth Christmas,26.0,2011.0
The Bloody Olive,11.0,1997.0
Hey Bartender,92.0,2013.0
Kajaki,108.0,2014.0
A Matter of Size,90.0,2009.0
Summer of Blood,86.0,2014.0
Appointment with Crime,92.0,1946.0
Hungry Hill,92.0,1947.0
Quartet,120.0,1948.0
Scott of the Antarctic,111.0,1948.0
Christopher Columbus,99.0,1949.0
The Magnet,79.0,1950.0
Blackmailed,85.0,1951.0
Pool of London,85.0,1951.0
Anne of the Indies,81.0,1951.0
The Lady Says No,80.0,1952.0
The Story of Robin Hood and His Merrie Men,0.0,1952.0
The Sword and the Rose,92.0,1953.0
Above Us the Waves,99.0,1955.0
Doctor at Sea,93.0,1955.0
An Alligator Named Daisy,85.0,1955.0
The Iron Petticoat,87.0,1957.0
The Living Idol,100.0,1957.0
Orders to Kill,112.0,1958.0
Upstairs and Downstairs,101.0,1959.0
Crooks Anonymous,88.0,1962.0
Two Weeks in September,96.0,1967.0
Zeta One,84.0,1969.0
The Voices,101.0,2014.0
"Welcome, or No Trespassing",74.0,1964.0
Adventures of a Dentist,82.0,1965.0
"Sport, Sport, Sport",85.0,1970.0
Farewell,121.0,1981.0
Eagle's Wing,111.0,1979.0
Levitated Mass,88.0,2013.0
Nativity 2: Danger in the Manger!,105.0,2012.0
The Puzzle,87.0,2010.0
Donald Glover: Weirdo,60.0,2011.0
Come Back to Me,90.0,2014.0
Trailer Park Boys: Live at the North Pole,88.0,2014.0
The Righteous Thief,117.0,2009.0
State of Emergency,90.0,2011.0
Almost Married,97.0,2014.0
The Swinger,81.0,1966.0
Christmas in Conway,90.0,2013.0
Grace,87.0,2014.0
Winter Nomads,90.0,2012.0
Courier,88.0,1986.0
Batman vs Dracula,83.0,2005.0
Baffled!,90.0,1973.0
Dying Room Only,74.0,1973.0
Go for It,107.0,1983.0
Great Expectations,100.0,1934.0
Hand in Hand,73.0,1961.0
Tenchi: The Samurai Astronomer,141.0,2012.0
The Green Prince,99.0,2014.0
Castles in the Sky,90.0,2014.0
Cowspiracy: The Sustainability Secret,85.0,2014.0
McConkey,100.0,2013.0
Manny,106.0,2014.0
Chocolate Strawberry Vanilla,85.0,2013.0
"Mayday at 40,000 Feet!",100.0,1976.0
Bus Riley's Back In Town,93.0,1965.0
Mahoney's Last Stand,109.0,1972.0
Fortune and Men's Eyes,102.0,1971.0
The Party Animal,78.0,1984.0
Bleak Night,117.0,2010.0
To Encourage the Others,105.0,1972.0
Wanderers,4.0,2014.0
Clouds of Sils Maria,124.0,2014.0
Dying of the Light,94.0,2014.0
Survival Quest,96.0,1988.0
All Cheerleaders Die,89.0,2013.0
Cherry Tree Lane,77.0,2010.0
WolfCop,79.0,2014.0
It's a Wonderful Afterlife,99.0,2010.0
The Borderlands,89.0,2013.0
Slasher House,85.0,2012.0
The Kick,94.0,2011.0
Norwegian Ninja,77.0,2010.0
Borrowed Time,88.0,2013.0
Hellbenders,87.0,2013.0
Saving General Yang,102.0,2013.0
Legacy of Rage,87.0,1986.0
Shadowzone,88.0,1990.0
In Your Hands,85.0,2010.0
Cleopatra Jones and the Casino of Gold,94.0,1975.0
Eat,45.0,1963.0
"Jonathan Rosenbaum, Present",13.0,2013.0
Omega Doom,84.0,1996.0
Blow Job,35.0,1964.0
A Justified Life: Sam Peckinpah and the High Country,23.0,2006.0
The Diary of an Unknown Soldier,17.0,1959.0
Float,34.0,2007.0
Home Alone: The Holiday Heist,87.0,2012.0
The Pokrovsky Gates,140.0,1982.0
Game of Werewolves,104.0,2011.0
By the Gun,105.0,2014.0
The Protector 2,104.0,2013.0
Blood,92.0,2012.0
Exit Humanity,114.0,2011.0
Omen IV: The Awakening,97.0,1991.0
Ninjas vs. Zombies,86.0,2008.0
Hard to Be a God,170.0,2013.0
In Order Not to Be Here,30.0,2003.0
Mortuary,94.0,2005.0
Spontaneous Combustion,97.0,1990.0
Night Terrors,98.0,1993.0
Trance,100.0,2001.0
Tell,89.0,2014.0
In the Shadow of the Machine,22.0,1928.0
Kill the Messenger,112.0,2014.0
Dead Souls,93.0,2012.0
Village People,85.0,2013.0
A Gorgeous Girl Like Me,98.0,1972.0
Touch the Top of the World,89.0,2006.0
Travel Beyond the Three Seas,144.0,1957.0
The Hearts of Age,8.0,1934.0
H6: Diary of a Serial Killer,92.0,2005.0
Sallah,110.0,1964.0
Grant Morrison:  Talking with Gods,80.0,2010.0
The Universe of Keith Haring,90.0,2009.0
The Kingdom of Dreams and Madness,118.0,2013.0
Mei and the Kittenbus,13.0,2002.0
"Texas, Adios",93.0,1966.0
The Bloodstained Shadow,109.0,1978.0
"Today We Kill, Tomorrow We Die!",105.0,1968.0
Colt 38 Special Squad,110.0,1976.0
Ricky e Barabba,0.0,1992.0
Six Swedish Girls at a Pump,85.0,1980.0
Killer Cop,95.0,1975.0
A Cinderella Story: Once Upon a Song,88.0,2011.0
Baba Yaga,91.0,1973.0
Play Motel,87.0,1979.0
The Mad Dog Killer,91.0,1977.0
The Great Kidnapping,95.0,1973.0
Bring It On: In It To Win It,90.0,2007.0
Independents,77.0,2007.0
Between Miracles,122.0,1971.0
The Rebel,87.0,1980.0
The Night Evelyn Came out of the Grave,103.0,1971.0
The New Monsters Today,0.0,2009.0
Stunt Squad,92.0,1977.0
Tifosi,0.0,1999.0
The Cyclone,91.0,1996.0
Il tifoso l'arbitro e il calciatore,0.0,1982.0
Death Steps in the Dark,91.0,1977.0
"Black Emmanuelle, White Emmanuelle",94.0,1976.0
Il... Belpaese,0.0,1977.0
Savage Three,84.0,1975.0
L'arma,83.0,1978.0
A Man Called Magnum,88.0,1977.0
Il fischio al naso,0.0,1967.0
Viuuulentemente mia,0.0,1982.0
Gangsters,90.0,1977.0
Gente Di Rispetto,113.0,1975.0
Jarhead 2: Field of Fire,103.0,2014.0
The Mule,103.0,2014.0
Chantilly Lace,102.0,1993.0
Shy People,118.0,1987.0
Shadows in an Empty Room,100.0,1976.0
Dots,2.0,1940.0
Hen Hop,4.0,1942.0
Rock the Boat,4.0,1944.0
Jingle All the Way 2,93.0,2014.0
The Face of Love,92.0,2013.0
Every Girl Should Be Married,85.0,1948.0
Eight Iron Men,80.0,1952.0
A True Mob Story,112.0,1998.0
In the Folds of the Flesh,88.0,1970.0
The Hobbit: The Battle of the Five Armies,144.0,2014.0
The Viking Queen,91.0,1967.0
Selma,127.0,2014.0
Unbroken,137.0,2014.0
Black Sea,115.0,2014.0
Three Wise Fools,90.0,1946.0
The Frame,127.0,2014.0
The Red Queen Kills Seven Times,100.0,1972.0
White Mischief,107.0,1987.0
Beyond Justice,113.0,1992.0
Zorro,124.0,1975.0
Man Without a Memory,92.0,1974.0
Three Tough Guys,92.0,1974.0
The Bloodstained Butterfly,95.0,1971.0
Alive or Preferably Dead,101.0,1969.0
Death Occurred Last Night,93.0,1970.0
The Bastard,102.0,1968.0
The Return of Ringo,95.0,1965.0
A Pistol for Ringo,98.0,1965.0
The Scapegoat,0.0,1963.0
Kiss Kiss... Bang Bang,112.0,1966.0
The Good Lie,110.0,2014.0
Action Jackson,144.0,2014.0
The Improv: 50 Years Behind the Brick Wall,60.0,2013.0
I Am Santa Claus,89.0,2014.0
"The Missing Piece: Mona Lisa, Her Thief, the True Story",85.0,2012.0
Wild Heritage,78.0,1958.0
The Widow From Chicago,64.0,1930.0
Lap Dance,100.0,2014.0
The Baby Maker,109.0,1970.0
Fat Pizza,96.0,2003.0
Good Copy Bad Copy,59.0,2007.0
Comin' at Ya!,91.0,1981.0
When the Road Bends: Tales of a Gypsy Caravan,110.0,2006.0
Holy Flying Circus,89.0,2011.0
House of the Dead 2,95.0,2005.0
Prey,142.0,2011.0
Silent Madness,93.0,1984.0
Wodehouse In Exile,82.0,2013.0
Zombie Reanimation,86.0,2009.0
Made in Jamaica,0.0,2006.0
Playing It Cool,94.0,2014.0
Dogging: A Love Story,108.0,2009.0
Blood Dolls,84.0,1999.0
Cheerleader Massacre,85.0,2003.0
Flower and Snake 5: Rope Magic,0.0,1987.0
McLibel,85.0,2005.0
Bag Boy,94.0,2007.0
School of the Holy Beast,91.0,1974.0
The Appointments Of Dennis Jennings,29.0,1988.0
The Atrocity Exhibition,105.0,2000.0
The Beales of Grey Gardens,90.0,2006.0
The Touch of Her Flesh,78.0,1967.0
Virgin Witch,88.0,1972.0
The Zombie Chronicles,71.0,2001.0
The Dust Bowl,240.0,2012.0
Paris by Night,100.0,2012.0
Honor Among Lovers,75.0,1931.0
A Smoky Mountain Christmas,94.0,1986.0
Closer to the Moon,112.0,2013.0
Un marido de ida y vuelta,94.0,1957.0
Marvellous,90.0,2015.0
Somewhere in the Night,110.0,1946.0
Love Camp 7,96.0,1969.0
Free the Nipple,90.0,2014.0
Bachelor Night,88.0,2014.0
Khumba,85.0,2013.0
A Girl Walks Home Alone at Night,99.0,2014.0
1981,102.0,2009.0
Crimi Clowns: De Movie,102.0,2013.0
Dave Chappelle: For What it's Worth,58.0,2004.0
Bill Hicks: Relentless,61.0,1992.0
Ellen DeGeneres: The Beginning,66.0,2000.0
Scooby-Doo! Abracadabra-Doo,75.0,2010.0
Mommy,138.0,2014.0
A Most Violent Year,125.0,2014.0
Wild,115.0,2014.0
Zebra Lounge,93.0,2001.0
Rapid Fire,90.0,2006.0
Jack the Ripper,182.0,1988.0
Brutal,91.0,2007.0
The Curse of King Tut's Tomb,170.0,2006.0
Titanic,173.0,1996.0
Butterfly Girl,77.0,2014.0
Mr. Jones,90.0,2013.0
Top Five,102.0,2014.0
Bill Burr: I'm Sorry You Feel That Way,80.0,2014.0
The Uncommon Making of Petulia,14.0,2006.0
Fiddle-de-dee,3.0,1947.0
Blinkity Blank,5.0,1955.0
Mail Early for Xmas,2.0,1959.0
Canon,10.0,1964.0
Boogie-Doodle,4.0,1940.0
A Chairy Tale,12.0,1957.0
The Aggression Scale,85.0,2012.0
Blackbird,4.0,1959.0
A Phantasy,8.0,1952.0
New York Lightboard Record,9.0,1961.0
Lines: Horizontal,6.0,1962.0
Mosaic,5.0,1965.0
Begone Dull Care,8.0,1949.0
Synchromy,7.0,1971.0
And Then There Was You,99.0,2013.0
Straight on Till Morning,96.0,1972.0
Amour fou,96.0,2014.0
Redirected,99.0,2014.0
Don't Blink,92.0,2014.0
Raiders from Beneath the Sea,73.0,1964.0
The Wild Bunch: An Album in Montage,35.0,1996.0
Big Eyes,105.0,2014.0
I due Pompieri,0.0,1968.0
Into the Woods,125.0,2014.0
Bolidi sull'asfalto a tutta birra!,,1970.0
The Cop in Blue Jeans,95.0,1976.0
Squadra antifurto,101.0,1976.0
Il figlio dello sceicco,,1977.0
Squadra antitruffa,0.0,1977.0
Little Italy,0.0,1978.0
Squadra antigangsters,0.0,1979.0
Agenzia Riccardo Finzi... praticamente detective,,1979.0
Assassination on the Tiber,98.0,1979.0
Uno contro l'altro praticamente amici,0.0,1980.0
Delitto a Porta Romana,,1980.0
Delitto al ristorante cinese,0.0,1981.0
The Haunted House,95.0,1982.0
Delitto sull'autostrada,0.0,1982.0
Thieves and Robbers,101.0,1983.0
Delitto al Blue Gay,0.0,1984.0
Aladdin,95.0,1986.0
"Rimini, Rimini: A Year Later",110.0,1988.0
Scooby-Doo! and the Witch's Ghost,70.0,1999.0
"Men, Women & Children",116.0,2014.0
Loins of Punjab Presents,88.0,2008.0
Animated Motion: Part 5,7.0,1978.0
Narcissus,22.0,1983.0
Killers,137.0,2014.0
Galician Caress (of Clay),23.0,1995.0
Water-mirror of Granada,21.0,1955.0
Momo,75.0,2001.0
Ascension,282.0,2014.0
The Interview,112.0,2014.0
Flap,106.0,1970.0
Kingsman: The Secret Service,130.0,2015.0
Holidaze,88.0,2013.0
Madonna's Pig,100.0,2011.0
Night Watch,99.0,1973.0
Bill Burr: You People Are All The Same,68.0,2012.0
Night at the Museum: Secret of the Tomb,97.0,2014.0
The Nativity,98.0,1978.0
Teenage,80.0,2013.0
Beyond The Mind's Eye,45.0,1992.0
Fire in Castilla (Tactilvision from the Moor of the Fright),20.0,1961.0
Lunch Break,83.0,2008.0
Paradox,82.0,2010.0
Special ID,98.0,2013.0
Katt Williams: The Pimp Chronicles Pt. 1,46.0,2006.0
Summer in February,101.0,2013.0
Sorority Wars,95.0,2009.0
Bad Karma,36.0,1991.0
Fear Island,95.0,2009.0
Walking on Sunshine,97.0,2014.0
Heartbeat,160.0,1938.0
Wheelmen,93.0,2005.0
Big Brown Eyes,77.0,1936.0
How Hitler Lost the War,67.0,1989.0
King Ordinary,97.0,2013.0
Food Stamped,60.0,2010.0
Goodbye to All That,87.0,2014.0
The Punisher: Dirty Laundry,10.0,2012.0
Presidentintekijät,,2014.0
Behaving Badly,92.0,2014.0
A Madea Christmas,100.0,2013.0
Nicholas on Holiday,97.0,2014.0
The Walking Stick,96.0,1970.0
The Nutcracker Prince,75.0,1990.0
Bullets Don't Argue,89.0,1964.0
Days and Nights,92.0,2014.0
Don't Go In the Woods,82.0,1981.0
Pigs,85.0,2007.0
Professor Beware,95.0,1938.0
"Listen, Darling",75.0,1938.0
21-87,9.0,1963.0
A Viking Saga: The Darkest Day,82.0,2013.0
Thérèse,110.0,2012.0
With Love... from the Age of Reason,89.0,2010.0
Yonkers Joe,101.0,2008.0
A Thousand Times Good Night,111.0,2013.0
Second Skin,95.0,2000.0
The Love Machine,108.0,1971.0
The Lost Prince,180.0,2005.0
Total Western,105.0,2000.0
Madea's Big Happy Family,106.0,2011.0
Bugs Bunny's Looney Christmas Tales,22.0,1979.0
12 Dates of Christmas,89.0,2011.0
The Kennedys,0.0,2011.0
Quatsch und die Nasenbärbande,0.0,2014.0
Teenage Dirtbag,106.0,2009.0
12 Wishes of Christmas,87.0,2011.0
An American Hippie in Israel,95.0,1972.0
Blast,105.0,1997.0
Carry On Teacher,86.0,1959.0
Carry On Constable,86.0,1960.0
Christina's House,90.0,2000.0
The Arrival of Joachim Stiller,120.0,1976.0
Dangerously Close,95.0,1986.0
Daughters Courageous,107.0,1939.0
Deceit,92.0,1992.0
Demon Hunter,78.0,2005.0
Demon Hunter,90.0,2012.0
Destination Gobi,90.0,1953.0
Down Twisted,88.0,1987.0
Encore,89.0,1951.0
Escape from Crime,51.0,1942.0
Escape in the Fog,65.0,1945.0
Esther and the King,109.0,1960.0
Evasive Action,91.0,1998.0
Even Angels Eat Beans,118.0,1973.0
Everyday Sunshine:  The Story of Fishbone,107.0,2011.0
Ex-Lady,67.0,1933.0
Exit to Hell,81.0,2013.0
Exorcismus,98.0,2010.0
Eye of the Hurricane,104.0,2012.0
Eyeball,91.0,1975.0
Face of Fire,79.0,1959.0
Face The Music,90.0,1993.0
Falling Awake,110.0,2010.0
Nick Offerman: American Ham,78.0,2014.0
Lemon Tree Passage,84.0,2014.0
Stormheart,95.0,2008.0
Seventh Son,102.0,2014.0
Gloss,118.0,2007.0
A Nest of Gentry,111.0,1969.0
The Story of Asya Klyachina,99.0,1966.0
Out of the Ashes,113.0,2003.0
The Prophecy: Forsaken,75.0,2005.0
National Gallery,180.0,2014.0
The 7th Floor,0.0,2013.0
"Rakkaudella, Maire",,1999.0
Heatstroke,92.0,2013.0
The Wait,96.0,2013.0
Munger Road,85.0,2011.0
Myn Bala: Warriors of the Steppe,133.0,2012.0
Alyce Kills,90.0,2011.0
Little Witches,90.0,1996.0
The Haunting of Helena,87.0,2013.0
Alice in Murderland,90.0,2010.0
Elfie Hopkins,85.0,2012.0
The Evictors,92.0,1979.0
On the Ice,96.0,2011.0
The Case of the Scorpion's Tail,90.0,1971.0
Let It Snow,0.0,2013.0
Chasing Christmas,81.0,2005.0
Piranhaconda,90.0,2012.0
Corner Gas: The Movie,90.0,2014.0
Charleston,111.0,1974.0
Common,90.0,2014.0
Woman of Antwerp,95.0,1948.0
Love Without Pity,84.0,1989.0
Ethel,97.0,2012.0
Exit Smiling,77.0,1926.0
Fanny,102.0,2013.0
Fearless Fagan,79.0,1952.0
FernGully 2: The Magical Rescue,72.0,1998.0
Fiesta,104.0,1947.0
Fight for Your Life,82.0,1977.0
Fighting Mad,90.0,1976.0
Filthy Gorgeous: The Bob Guccione Story,96.0,2013.0
Final,111.0,2001.0
Family Way,132.0,2012.0
Miss Minoes,86.0,2001.0
Crazy for Christmas,90.0,2005.0
Arizona Colt Returns,0.0,1970.0
Giovannona Long-Thigh,94.0,1973.0
The Violent Professionals,104.0,1973.0
Gambling City,101.0,1975.0
Silent Action,98.0,1975.0
The Suspicious Death of a Minor,100.0,1975.0
A Man Called Blade,96.0,1977.0
The Mountain of the Cannibal God,99.0,1978.0
Island of the Fishmen,93.0,1979.0
"Saturday, Sunday and Friday",108.0,1979.0
The Great Alligator,89.0,1979.0
Don't Play with Tigers,148.0,1982.0
The Scorpion with Two Tails,94.0,1982.0
Se tutto va bene siamo rovinati,,1983.0
"Acapulco, prima spiaggia... a sinistra",0.0,1983.0
Hands of Steel,94.0,1986.0
Casablanca Express,90.0,1989.0
The Fishmen and Their Queen,94.0,1995.0
L'allenatore nel pallone 2,108.0,2008.0
Solomon Northup's Odyssey,0.0,1984.0
Class of '61,95.0,1993.0
Sharpe's Gold,101.0,1995.0
Sharpe's Battle,100.0,1995.0
